User,Username,UTC Date,Tweet,Binders,Permalink,Retweet count,Likes count,Tweet value
돌의침묵에닿는물🍀,@4moon4V,2023-01-16 10:16:36,"RT @Taehyungimpact: that could be a mistake, u guys don’t simply see him as human atp. U guys forget how he has been the targeted of hate for months? Some of these hates are coming from you guys cuz yall keep making it as a big deal. Leave him alone!",,https://www.twitter.com/user/status/1614929605605085184,0,0,0.81
Liz,@westsideealing,2023-01-16 10:16:31,RT @ShayanA2307: PML-N have targeted @Jemima_Khan after a picture was posted of us at an APOLITICAL event. @Jemima_Khan has done so much for Pakistan and we must all appreciate her efforts instead of spreading false rumours to undermine her efforts,,https://www.twitter.com/user/status/1614929584616574977,0,0,1.12
RhaeMarie 🇺🇲 on * Instagram R.MarieCarter 💫🌎🤗,@ginou1010,2023-01-16 10:16:12,"RT @Dharghan_: thereby inciting hate against them. This is in addition to the racists / white supremacists who have targeted his wife.

So if he is making money from his book then good for him. He has a life to live &amp; a family to care for. He deserves to make a living like anyone else.",,https://www.twitter.com/user/status/1614929503876169728,0,0,8.35
Ginette Mifsud 🇺🇦 🌻,@ginmifsud,2023-01-16 10:16:06,"RT @EuromaidanPress: Top Ukraine's boxing coach Mykhailo Korenovskyi was killed in a Russian missile strike on Dnipro

On 14 January, the Russian Army targeted a residential building in Dnipro with a Kh-22 missile and killed 30 civilians and injured 73
https://t.co/hAGy4rRYRY https://t.co/GXazuxKGXL",,https://www.twitter.com/user/status/1614929479230697472,0,0,0.46
bro=GOD,@Bruh1065,2023-01-16 10:15:27,"RT @genlover91: Maybe this tweet is targeted, i don't know 🤫 https://t.co/HfSdJiF9gP",,https://www.twitter.com/user/status/1614929317703680001,0,0,0.21
Beachkid,@surfcityphoto,2023-01-16 10:15:11,"RT @d_d_jones: @crampell A quick reminder of the $2 *trillion* in debt from the GOP’s “Tax Cuts and Jobs Act” targeted at “top end relief.”

Highly inflationary, shifts wealth upwards.  Big donors give appreciatively - almost like a kickback…",,https://www.twitter.com/user/status/1614929249676271616,0,0,2.42
Jenwizzle,@Jenwizzle,2023-01-16 10:14:59,RT @WiltsSpecOps: Officers from #ARG assisted by #RPU targeted a vehicle suspected to be used by an organised crime group.  Officers located cash whilst @wiltspolicedogs #PDGUNNER located a quantity of suspected Class A drugs.  1 male was arrested at the scene. https://t.co/dDJEgxtc56,,https://www.twitter.com/user/status/1614929198329565184,0,0,2.08
Stef1888,@stef18881,2023-01-16 10:14:20,"RT @RedCollectiveUK: Starmer advocates honesty and integrity in politics, yet has reneged on every pledge, lied repeatedly, admitted he wants to privatise the NHS, targeted Jewish members, failed to support workers and taken massive donations from dodgy Tories.

This man should be nowhere near power. https://t.co/YC6Bl8FzLY",,https://www.twitter.com/user/status/1614929035900985344,0,0,3.38
Penny Rendall,@penrendall,2023-01-16 10:13:52,"RT @SonyaSceats: We provide therapy to torture survivors who feel targeted by her language and who know first-hand where such dehumanising language can lead.

The Home Office has asked us to take this video down —- but we will not do so. https://t.co/jsBn8hQ6xV",,https://www.twitter.com/user/status/1614928918821093376,0,0,0.1
Maddam Sir,@AddictedSir,2023-01-16 10:12:39,"RT @alihussainrony: Because @archanagautamm is strong
STOP TARGETING ARCHANA
BB16 HEARTBEAT ARCHANA
Archana is being targeted very badly inspite she has improved her game her entertainment and her strong opinion about the contestants the only raw and real contestant of this season 
#BB16  #ColorsTv https://t.co/MOEhVHzVKG",,https://www.twitter.com/user/status/1614928609638240262,0,0,0.07
🇲🇲Lae Lae🇲🇲,@LaiLai74360617,2023-01-16 10:11:46,"RT @KarenniHR: On 15 January 2023, SAC targeted motor shelling to several areas in Deemaw Soe, Hprusoe, and Loikaw Township. At least 3 civilians were injured, and some horses were damaged. https://t.co/MuIO2Bol9R",,https://www.twitter.com/user/status/1614928387793092613,0,0,0.88
redsparkbot,@redsparkbot,2023-01-16 10:11:19,CPI (Maoist): Aerial Attack By Security Forces In Dandakaranya Region Targeted Leading Cadre https://t.co/Dwf433Cmdl,,https://www.twitter.com/user/status/1614928274890670081,16,56,4.98
Anuradha,@Anuradh89201722,2023-01-16 10:11:11,"RT @OfficialSad45: She is the youngest contestant in the BB house &amp; gain lots of love and respect from us.she is the strongest contestant and most targeted person but still she is standing tall and high, Nd most importantly never loose dignity &amp; respect.

UNBEATABLE STAR SUMBUL
#SumbulTouqeerKhan https://t.co/ePoHAUldKF",,https://www.twitter.com/user/status/1614928243832016897,0,0,0.04
Gina Kalsi,@KalsiGina,2023-01-16 10:11:02,"RT @DioceseofSheff: Breathe Deep is a youth event targeted at Christian young people from all over the diocese to be a large expression of church together 👇

🗓️Saturday 28th January
⏰10am-4pm
🎟️https://t.co/dFNF21pSCM https://t.co/8XV1VvKQaK",,https://www.twitter.com/user/status/1614928204652765187,0,0,0.14
Firdous Azaan,@AzaanFirdous,2023-01-16 10:10:24,"RT @alihussainrony: Because @archanagautamm is strong
STOP TARGETING ARCHANA
BB16 HEARTBEAT ARCHANA
Archana is being targeted very badly inspite she has improved her game her entertainment and her strong opinion about the contestants the only raw and real contestant of this season 
#BB16  #ColorsTv https://t.co/MOEhVHzVKG",,https://www.twitter.com/user/status/1614928046489997314,0,0,0.34
bts biggest band💣,@ughh_rapline,2023-01-16 10:10:04,"RT @carpediemtop: @AlirezaAkhondi So you are saying only @weimers was overtiming! Labling #IRGCterrorists is the main object but we want Mr. Weimers deliver a speech too! So rescheduale speech timings &amp; include @weimers who's been targeted by the terrorist regime in Iran ! 
مانسل۵۷ی نیستیم اقای اخوندی
#جاویدشاه",,https://www.twitter.com/user/status/1614927962968674306,0,0,1.64
Thomas Graham Jr.,@_TG4__,2023-01-16 10:08:57,"RT @Coach_Yac: A Deommodore Lenoir appreciation post:

• 28 coverage snaps 
• 2 catches allowed 
• 16 yards allowed 
• 1 interception 
• 20.8 passer rating when targeted 🤯

Lenoir had a monster game — in the biggest game of the season to date. 🔐 #49ers https://t.co/w7TDKMP9aL",,https://www.twitter.com/user/status/1614927680910266369,0,0,22.87
Shafee Mohammad,@shafee16295410,2023-01-16 10:08:21,"RT @IAMCouncil: This week’s #IndiaGenocideNews roundup by #IAMCNews:

- @RSSorg leader #MohanBhagwat justified violence against minorities; said Hindus have been at war against Muslims, Christians for 1000+ years

- Over 300 Muslim-owned homes targeted in #Assam eviction drive

+ 6 more stories https://t.co/0tKbwja2pq",,https://www.twitter.com/user/status/1614927527591706624,0,0,0.05
Harsh Sharma,@thevictorharsh,2023-01-16 10:07:52,"RT @angraj_: //People of J&amp;K have rejected violence.

Positive changes in J&amp;K

New technique of targeted killings to get visibility.//

Saying these 2 weeks after six Hindus including two children klilled by Iz!@mic terrorists.

Just amazing👌👏 https://t.co/e5q4Btv6h0",,https://www.twitter.com/user/status/1614927408649601024,0,0,1.07
Pete brighouse,@pete_brighouse,2023-01-16 10:06:51,"RT @CrimeLdn: The drive-by shooting in Camden reportedly could have links to the Colombian drug trade as the deceased woman whose ceremony was targeted was married to a convicted member of the Cali cartel.

https://t.co/Q1OcwaBove",,https://www.twitter.com/user/status/1614927149873655808,0,0,0.03
Marc Braun,@Marc_it_in,2023-01-16 10:06:40,"RT @tylerjschoon: Asante Samuel Jr. vs Jacksonville yesterday:

Targeted 11 times. 3 catches for 15 yards allowed (and 1 TD). 3 INTs and 2 additional pass breakups.

Michael Davis (not full game) allowed just 12 yards on 5 targets. 2 PBUs.

That's your tandem next year man. Don't break it up......",,https://www.twitter.com/user/status/1614927103975112705,0,0,0.06
Rishi Bagree,@rishibagree,2023-01-16 10:06:36,"@Jairam_Ramesh Again a lie ...
Its Rs 50000/night and is targeted at foreign tourists who want to participate in the spiritual journey",,https://www.twitter.com/user/status/1614927089962209282,44,366,127.97
ShivDivyanka,@Indianvoice99,2023-01-16 10:04:21,"RT @shivthakre_stan: He deserves all the happiness &amp; success. Stop giving explanations!!!. His upbringing is marvelous. He will respect even his haters. His mom was forcing him to make shalin captain who targeted Shiv everytime. Just focus on hyping him on every platform.
#ShivThakare @ShivThakare9 https://t.co/K40voRdf9Y",,https://www.twitter.com/user/status/1614926522556772353,0,0,0.01
TerfyMcTerfyFace 🦖,@TerfyMcTerfy,2023-01-16 10:04:15,RT @ScottishSun: Rape monster who targeted female victims demands move to women's prison https://t.co/aGQP7oR9Sw,,https://www.twitter.com/user/status/1614926498544189440,0,0,12.71
SHiRi,@svj52000,2023-01-16 10:03:43,"RT @shivthakre_stan: He deserves all the happiness &amp; success. Stop giving explanations!!!. His upbringing is marvelous. He will respect even his haters. His mom was forcing him to make shalin captain who targeted Shiv everytime. Just focus on hyping him on every platform.
#ShivThakare @ShivThakare9 https://t.co/K40voRdf9Y",,https://www.twitter.com/user/status/1614926363282247680,0,0,0.28
• Walküre •,@Walkure2071944,2023-01-16 10:03:36,"RT @thatdayin1992: Western media outlets claim that Russia has targeted an apartment building in Dnipro. But apparently, Ukraine tried to intercept a missile over a residential area and cause it to hit an apartment building. At least 15 civilians were killed. 

https://t.co/WzSEWutZV8",,https://www.twitter.com/user/status/1614926331866750978,0,0,0.24
A/Mystic,@JusticeToHazara,2023-01-16 10:01:43,"RT @Hossein34405379: Why are the Hazaras targeted? Because of their ethno religious status,they have long faced discrimination from the majority population and specifically from IS and other Sunni terrorist groups.ISIS-K claims a goal to exterminate all Shi’a,including the Hazaras.#StopHazaraGenocide https://t.co/kCNvUKsOTz",,https://www.twitter.com/user/status/1614925860804644869,0,0,2.33
lala⁷,@inibtsarmy,2023-01-16 10:01:22,"RT @thvreport: Report and Block these akgaes under targeted harassment, sp@m and h@cked

📎 https://t.co/okBP5P2PnM
📎https://t.co/ChOnDrHt09
📎https://t.co/kVwPWAEB6h https://t.co/sql52FFN7K",,https://www.twitter.com/user/status/1614925770333519873,0,0,2.98
Patricia Caro,@PatC63316307,2023-01-16 10:01:06,"RT @RedCollectiveUK: Starmer advocates honesty and integrity in politics, yet has reneged on every pledge, lied repeatedly, admitted he wants to privatise the NHS, targeted Jewish members, failed to support workers and taken massive donations from dodgy Tories.

This man should be nowhere near power. https://t.co/YC6Bl8FzLY",,https://www.twitter.com/user/status/1614925705510354949,0,0,10.17
😍♥️@@di(Aditi) 🥰sid♥️ always,@Aditidw66235884,2023-01-16 09:59:32,"RT @OfficialSad45: She is the youngest contestant in the BB house &amp; gain lots of love and respect from us.she is the strongest contestant and most targeted person but still she is standing tall and high, Nd most importantly never loose dignity &amp; respect.

UNBEATABLE STAR SUMBUL
#SumbulTouqeerKhan https://t.co/ePoHAUldKF",,https://www.twitter.com/user/status/1614925309387890689,0,0,0.27
catterown,@catterown,2023-01-16 09:59:04,"RT @EuromaidanPress: Top Ukraine's boxing coach Mykhailo Korenovskyi was killed in a Russian missile strike on Dnipro

On 14 January, the Russian Army targeted a residential building in Dnipro with a Kh-22 missile and killed 30 civilians and injured 73
https://t.co/hAGy4rRYRY https://t.co/GXazuxKGXL",,https://www.twitter.com/user/status/1614925193025327106,0,0,0.2
Hypocrites-B-Gon,@GHeckler67,2023-01-16 09:58:53,"RT @narrative_hole: @DefenceU Your own AD intercepted the missile and exchanged some electrical substation for an entire residential building.

Your claim that the building was purposefully targeted was a lie

Your claim that you can’t intercept Kh-22 missiles was a lie, as you claimed to intercept it before",,https://www.twitter.com/user/status/1614925147865075712,0,0,0.23
niki,@niki__br,2023-01-16 09:57:14,"RT @carpediemtop: @AlirezaAkhondi So you are saying only @weimers was overtiming! Labling #IRGCterrorists is the main object but we want Mr. Weimers deliver a speech too! So rescheduale speech timings &amp; include @weimers who's been targeted by the terrorist regime in Iran ! 
مانسل۵۷ی نیستیم اقای اخوندی
#جاویدشاه",,https://www.twitter.com/user/status/1614924731853029378,0,0,0.6
James Brin,@JamesBrin4,2023-01-16 09:56:46,RT @ScottishSun: Rape monster who targeted female victims demands move to women's prison https://t.co/aGQP7oR9Sw,,https://www.twitter.com/user/status/1614924615712923648,0,0,0.68
Steve Monteith,@MadMontesaurus,2023-01-16 09:56:28,"RT @RedCollectiveUK: Starmer advocates honesty and integrity in politics, yet has reneged on every pledge, lied repeatedly, admitted he wants to privatise the NHS, targeted Jewish members, failed to support workers and taken massive donations from dodgy Tories.

This man should be nowhere near power. https://t.co/YC6Bl8FzLY",,https://www.twitter.com/user/status/1614924539309293571,0,0,2.31
WatsonUSA,@WatsonUSA1,2023-01-16 09:56:14,"RT @MAGAgpsmith: @JackPosobiec Every aspect of America must be targeted and destroyed to build a new nation. A nation with no borders, no gender, no independence, no freedom, no American Dream. This is “reimagined America.”",,https://www.twitter.com/user/status/1614924479112839175,0,0,0.15
Wilhelm S 🇦🇹🇺🇦🇪🇺,@klauskk_kk,2023-01-16 09:55:40,RT @MFA_Austria: Russia‘s targeted attacks on civilian infrastructure like the one on an apartment building in #Dnipro are an abhorrent violation of intl. humanitarian law. Civilians are not targets. We condemn this violence in the strongest terms &amp; stand in solidarity with the Ukrainian people.,,https://www.twitter.com/user/status/1614924338330849281,0,0,0.13
Erin12345,@Erin1234565,2023-01-16 09:55:37,RT @Utd_4_eva: @Gaztaz1 Hardly anyone noticed that chase bank got done for funding Epstein nasty lifestyle because a certain American embassy targeted a famous you tuber instead and took the headlines,,https://www.twitter.com/user/status/1614924323206184960,0,0,0.21
